nombre_completo,DGC,BTC,EVC,PRC,degree,clustering
Elizabeth Orrego Torres,0.0003705075954057058,0.0,2.5983286416196965e-18,0.00019809437237016612,1,0.0
Ricardo Camargo Brito,0.0007410151908114116,0.000347162046399416,3.6015641351596564e-17,0.00033438021830871367,2,0.0
Alejandro Escobar Alvarez,0.003334568358651352,0.0021099505241554896,0.0011147246001347172,0.0005319707801113646,9,0.6111111111111112
Lilian Jara Sosa,0.0029640607632456465,0.0013861763039381744,0.00490080497498663,0.0005990606733170146,8,0.32142857142857145
Irene Morales Bozo,0.0011115227862171174,0.0,0.00040861620590391923,0.00027568652816006996,3,1.0
Daniela Adorno Farias,0.0011115227862171174,0.0,0.00040861620590391923,0.00027568652816006996,3,1.0
Blanca Urzua Orellana,0.0011115227862171174,0.0,0.00040861620590391923,0.00027568652816006996,3,1.0
Maria Leiva Guerrero,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Fabian Campos Vergara,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Alfredo Criollo Cespedes,0.0014820303816228233,0.0036116628763424026,0.004505607287833946,0.0003062084579345869,4,0.3333333333333333
Esteban Puentes Encina,0.0003705075954057058,0.0,2.4023089469392418e-30,0.0002916029452753407,1,0.0
Claudia Martinez Alvear,0.0007410151908114116,2.7465351772105695e-07,3.397377893771704e-30,0.0005279052205604295,2,0.0
Andre Menard Poupin,0.0003705075954057058,0.0,2.7899917617924273e-26,0.0002095403773384248,1,0.0
Sonia Montecino Aguirre,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Rolf Foerster Gonzalez,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Rodrigo Torres Alvarado,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Marisol Facuse Muñoz,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Sonia Perez Tello,0.0011115227862171174,1.2084754779726506e-05,2.0274068775587586e-17,0.00038694708396915455,3,0.3333333333333333
Catalina Arteaga Aguirre,0.0003705075954057058,0.0,3.615829850269842e-18,0.0001652679391033531,1,0.0
Maria Bravo Nuñez,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Francisco Osorio Gonzalez,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Bernardo Amigo Latorre,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Mario Favre Dominguez,0.0014820303816228233,0.00017330636968198695,0.00034961574311011484,0.0004601665758147155,4,0.6666666666666666
Donovan Diaz Droguett,0.001852537977028529,0.00019638786526026764,0.0020930088980792177,0.0003316793028683265,5,0.6
Esteban Ramos Moore,0.004816598740274175,0.01684580952798008,0.002396300514403136,0.0009043713318712132,13,0.2564102564102564
Edmund Wyndham Hodder,0.001852537977028529,0.0005204684160814029,0.0003512914909878709,0.0004900399306851182,5,0.4
Alvaro Elorza Godoy,0.0003705075954057058,0.0,3.293966419469271e-05,0.00011310090424234494,1,0.0
Rodrigo Quintanilla Gomez,0.002223045572434235,0.0005083772216498872,0.0004611043873848781,0.0005412650219316204,6,0.4
Ethel Velasquez ,0.001852537977028529,0.01104927976876134,0.0075370596998537934,0.0002569925877527918,5,0.4
Rodrigo Valenzuela Bassi,0.003334568358651352,0.009727599878039476,0.0604516036833094,0.00031747516076567535,9,0.5
Pablo Carrasco Fuentes,0.0003705075954057058,0.0,2.464464874068538e-09,0.00012565140440321727,1,0.0
Claudio Aguero San Juan,0.004075583549462764,0.003110725741708691,3.446017052417782e-08,0.0010717936903502756,11,0.2
Rodrigo Coloma Correa,0.0011115227862171174,0.0,3.290516982200613e-08,0.0003363300551881707,3,1.0
Claudio Rolle Cruz,0.0011115227862171174,5.493070354421139e-07,6.054523420063667e-26,0.0004513515168381114,3,0.3333333333333333
Juan Gonzalez Rodriguez,0.0003705075954057058,0.0,2.7899917617924273e-26,0.00018345430212636374,1,0.0
Maria Gomez Lorenzini,0.0011115227862171174,0.0,2.9179074628761064e-16,0.00028395314888624506,3,1.0
Claudia Labarca Encina,0.0011115227862171174,0.0,2.9179074628761064e-16,0.00028395314888624506,3,1.0
William Porath Campos,0.001852537977028529,7.140991460747481e-06,3.1835631847447034e-16,0.0005533658303717889,5,0.4
Vitalie Eremeev ,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Miguel Orszag Posa,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Patricia Lopez Stewart,0.0011115227862171174,0.0,4.543726469324044e-06,0.0003138956424504217,3,1.0
Antonia Larrain Sutil,0.002223045572434235,0.0051497534572698175,4.6214718737276255e-06,0.0005163559837961209,6,0.4
Sergio Ruiz Poblete,0.001852537977028529,0.00045375811052213475,9.900519585744437e-06,0.0004355579755165807,5,0.2
Tomas Ossandon Valdes,0.002593553167839941,0.0007125234298618495,5.212946035785224e-05,0.0005337704613359884,7,0.47619047619047616
Claudio Terraza Inostroza,0.001852537977028529,0.00011553757978799431,3.619505845257845e-13,0.0005731133815486045,5,0.8
Luis Tagle Dominguez,0.001852537977028529,0.00011553757978799431,3.619505845257845e-13,0.0005136012240708151,5,0.8
Enrique Muñoz Tavera,0.0007410151908114116,5.493070354421139e-07,6.096405848773825e-29,0.0005339105336284442,2,0.0
Edgardo Stockmeyer Acuña,0.0007410151908114116,5.493070354421139e-07,6.096405848773825e-29,0.0005339105336284442,2,0.0
Denis Fuentealba Patiño,0.0007410151908114116,0.0,3.867234671493631e-06,0.0002657048336214383,2,1.0
Luis Batiz ,0.002223045572434235,0.0017303171616426588,7.236627274526855e-05,0.0004340048758465537,6,0.6666666666666666
Jaime Auger Saavedra,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Paula Salinas Salvo,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Alejandro Carrasco Rozas,0.0003705075954057058,0.0,2.4023089469392418e-30,0.0002916029452753407,1,0.0
Ernesto San Martin Gutierrez,0.0007410151908114116,2.7465351772105695e-07,3.397377893771704e-30,0.0005279052205604295,2,0.0
Pedro Mege Rosso,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Pablo Miranda Bown,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Olaya Sanfuentes Echeverria,0.0007410151908114116,0.0,7.011947643147682e-27,0.00037037037037037035,2,1.0
Daniel Hurtado Sepulveda,0.003334568358651352,0.00343665838018202,0.018584812941559108,0.0005230986449771327,9,0.2222222222222222
Maria Andres Coke,0.001852537977028529,0.00034716204639941603,0.02335109943942903,0.00030000320961091805,5,0.6
Juan Quintana Fresno,0.002223045572434235,9.850603042864175e-05,0.024815151623013596,0.0003326202010862256,6,0.7333333333333333
Victor Sandoval Vasquez,0.0003705075954057058,0.0,4.3677236234989566e-07,0.00013432836731893966,1,0.0
David Watts Casimis,0.0007410151908114116,0.0,2.9167984200907884e-24,0.0003879801290252873,2,1.0
Matias Negrete Pincetic,0.0014820303816228233,1.0986140708842278e-06,4.554734777289123e-24,0.0005912927971320563,4,0.3333333333333333
Hugh Rudnick Van De Wyngard,0.0007410151908114116,0.0,2.916798420090788e-24,0.0003879801290252873,2,1.0
Francisco Ceric Garrido,0.002223045572434235,0.017101235558965932,4.939869926723666e-05,0.0004901603233212052,6,0.26666666666666666
Ricardo Rosas Diaz,0.0003705075954057058,0.0,3.5314170242522834e-06,0.00012501287404615064,1,0.0
Pedro Bannen Lanata,0.0011115227862171174,0.0,1.525795785830758e-14,0.00019728803678822107,3,1.0
Wren Strabucchi Chambers,0.002593553167839941,1.116924305398965e-05,2.882153773492667e-14,0.0006117392513544012,7,0.6666666666666666
German Hidalgo Hermosilla,0.002593553167839941,1.116924305398965e-05,2.882153773492667e-14,0.0006117392513544012,7,0.6666666666666666
Jose Rosas Vera,0.002593553167839941,1.116924305398965e-05,2.882153773492667e-14,0.0006117392513544012,7,0.6666666666666666
Ines Stranger Rodriguez,0.0007410151908114116,0.0,1.039139275955781e-21,0.00026231592745873725,2,1.0
Rodrigo Mora Vega,0.002223045572434235,0.018305586697730726,3.828186852786263e-07,0.0006120288183821844,6,0.3333333333333333
Pablo Fuentes Flores,0.0007410151908114116,0.0,2.983021119871973e-08,0.0002047043083707513,2,1.0
Margarita Greene Zuniga,0.001852537977028529,0.0032414337076581254,3.4359568439563955e-08,0.0005277601829878266,5,0.4
Tomas Perez Acle,0.0003705075954057058,0.0,2.487077205403631e-07,0.00015916065391190776,1,0.0
Ulrich Volkmann ,0.0007410151908114116,0.000347162046399416,3.4819786088166628e-06,0.0002435784981148014,2,0.0
Nicole Trefault Carrillo,0.001852537977028529,0.009500677158247942,2.624339259722844e-05,0.0005646334089981724,5,0.3
Peter Von Dassow ,0.0007410151908114116,0.000347162046399416,1.8860297289129644e-06,0.0002684313572081165,2,0.0
Amador Guzman Cuevas,0.0003705075954057058,0.0,6.509747124628927e-05,0.0001064338850254185,1,0.0
Erika Himmel Konig,0.0011115227862171174,0.0,8.701256014185944e-19,0.00022124714080277064,3,1.0
Katherine Strasser Salinas,0.002223045572434235,3.8176838963226915e-05,2.0684296343987824e-18,0.0006813100491919326,6,0.26666666666666666
Felipe Veloso Espinosa,0.0007410151908114116,0.0,5.010836661034702e-05,0.00030634320737296417,2,1.0
Esteban Hurtado Leon,0.001852537977028529,0.006838872591254318,8.517030900996947e-06,0.00028507186349416346,5,0.4
Carlos Cornejo Alarcon,0.0011115227862171174,2.883861936071098e-06,8.998835643211089e-06,0.00025966308219611356,3,0.6666666666666666
Hugo Verdejo Pinochet,0.005928121526491293,0.0019080286256249186,0.05823143430629728,0.0007716951453156542,16,0.5
Luigi Gabrielli Nervi,0.005928121526491293,0.0019080286256249186,0.05823143430629728,0.0008550358835903377,16,0.5
Rodrigo Troncoso Cotal,0.002223045572434235,0.001207968163555192,0.016981715398390582,0.00024153000012171563,6,0.6
Ramon Corbalan Herreros,0.005187106335679882,0.0014679347538852708,0.055411954712454976,0.0005076668497046633,14,0.5494505494505495
Juan Manriquez Mujica,0.001852537977028529,4.8064365601184956e-06,2.05656852825313e-17,0.00039941437601097556,5,0.4
Marcelo Preite ,0.0007410151908114116,0.0,7.742296148051427e-18,0.00019096130851897075,2,1.0
Ximena Zarate Bonilla,0.001852537977028529,9.155117257368565e-06,1.4055971458332596e-17,0.0005557534982038996,5,0.3
Gonzalo Yañez Carrizo,0.002223045572434235,0.00016232022897314465,1.6889260138943055e-15,0.0005859279411865766,6,0.2
Luis Lara Pulgar,0.0011115227862171174,5.926565156557541e-05,3.806469721604102e-16,0.00030864789620904627,3,0.3333333333333333
Eduardo Silva Stevens,0.001852537977028529,0.00013661840840611497,1.2369192255631436e-05,0.0003733491637043027,5,0.8
Maria Depassier Teran,0.0003705075954057058,0.0,2.724582557605632e-26,0.00030921592299734853,1,0.0
Luis Fuentes Arce,0.002223045572434235,0.0008652959075801899,2.0416386186815411e-13,0.0006225313886015011,6,0.4666666666666667
Felipe Link Lazo,0.002223045572434235,0.0008652959075801899,2.0416386186815411e-13,0.0006225313886015011,6,0.4666666666666667
Carlos De Mattos Pontti,0.0011115227862171174,0.0,3.140505161967822e-14,0.00026847470061673595,3,1.0
Juan Armijo Mancilla,0.0014820303816228233,2.1972281417684556e-06,3.122709640215826e-18,0.000527707828037536,4,0.6666666666666666
Maria Del Valle De La Cortina,0.0014820303816228233,2.1972281417684556e-06,3.122709640215826e-18,0.000527707828037536,4,0.6666666666666666
Fernando Altermatt Couratier,0.002593553167839941,0.01666541316319129,9.168663311999914e-05,0.000499056652670768,7,0.47619047619047616
Marcia Corvetto Aqueveque,0.002223045572434235,0.016769953436867005,0.0012300924867323067,0.0003418634776751867,6,0.6666666666666666
Enrique Aliste Almuna,0.0007410151908114116,0.0,2.2047469051568457e-08,0.00041350675192071597,2,1.0
Andres Nuñez Gonzalez,0.0014820303816228233,0.0006937747857633899,2.8624245969821474e-07,0.0004884197905518737,4,0.3333333333333333
Olga Fernandez Gonzalez,0.001852537977028529,0.0,8.685193868249237e-06,0.00029203828369558097,5,1.0
Claudio Martinez Guzman,0.002593553167839941,0.0008647466005447478,1.3658830071057969e-05,0.0005527317694927521,7,0.6190476190476191
Carolina Altimir Colao,0.001852537977028529,0.0,8.685193868249237e-06,0.00029203828369558097,5,1.0
Claudia Capella Sepulveda,0.001852537977028529,0.0,8.685193868249237e-06,0.00029203828369558097,5,1.0
Alemka Tomicic Suñer,0.002593553167839941,0.0008647466005447478,1.3658830071057969e-05,0.0005527317694927521,7,0.6190476190476191
Maria Yuseff Sepulveda,0.0011115227862171174,0.0022877913729657203,0.00010997393710888158,0.00018204383149517198,3,0.3333333333333333
Edmundo Kronmuller Rioseco,0.0011115227862171174,0.0,6.001843722269526e-05,0.0002373274614855104,3,1.0
Andrea Vasquez Gonzalez,0.0011115227862171174,0.0,6.001843722269526e-05,0.0002373274614855104,3,1.0
Marcela Reyes Jedlicki,0.003705075954057058,0.00024333497660096912,0.08499407456686245,0.00038720647514451625,10,0.5333333333333333
Jose Castro Rodriguez,0.003705075954057058,1.1801542157210222e-06,0.09062109774731307,0.0003713261582417483,10,0.8444444444444444
Jorge Martinez Castillo,0.002223045572434235,0.004541382448298196,0.003549833760002226,0.00035573420620485264,6,0.7333333333333333
Mario Chiong Lay,0.003705075954057058,0.0014298074503997472,0.02891840729172325,0.0003797434945820356,10,0.5333333333333333
Freddy Higuera Cartes,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Jaime Casassus Vargas,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Sergio Gonzalez Bombardiere,0.001852537977028529,0.0,0.023129471843129593,0.00022314101517804458,5,1.0
Claudio Vera Perez-Gacitua,0.001852537977028529,0.0,0.023129471843129593,0.00022314101517804458,5,1.0
Maria Rojas Villar,0.001852537977028529,0.0,0.023129471843129593,0.00022314101517804458,5,1.0
Jorge Carvajal Cabrera,0.006669136717302704,0.0011610822086674409,0.11466995627433758,0.0006213363821611876,18,0.39215686274509803
Paulina Daza Daza,0.0011115227862171174,8.239605531631709e-07,2.666227034742319e-25,0.0003508736553244959,3,0.3333333333333333
Mia Carreño Bolivar,0.0003705075954057058,0.0,1.1578318751749036e-25,0.00015493562077782577,1,0.0
Brenda Lopez Saiz,0.0003705075954057058,0.0,2.789991761792427e-26,0.000178125976650131,1,0.0
Paula Burgos Cañete,0.001852537977028529,0.0004593922513591004,0.0007777124662227983,0.00028596037639407897,5,0.6
Juan Goldenberg Serrano,0.0011115227862171174,5.2184168367000824e-06,2.8702375861495613e-25,0.0005239155817570445,3,0.0
Marcelo Barrientos Zamorano,0.0003705075954057058,0.0,1.240860464608109e-25,0.00020782205202766427,1,0.0
Olga Achon Rodriguez,0.0007410151908114116,0.0,2.916798420090788e-24,0.00022940851748596067,2,1.0
Waldo Bustamante Gomez,0.002593553167839941,1.872221479131871e-05,3.932502429151064e-15,0.000732126779171669,7,0.42857142857142855
Claudia Miranda Castillo,0.0003705075954057058,0.0,1.0666499216923693e-08,0.00011034428804946773,1,0.0
Juan Asenjo De Leuze De Lancizol,0.0003705075954057058,0.0,5.874409927408597e-09,0.0001337207528140452,1,0.0
Carolina Silva Martinez,0.0011115227862171174,0.0,2.20614057685108e-22,0.0003703703703703703,3,1.0
Maria Pablo-Romero Gil-Delgado,0.0011115227862171174,0.0,2.20614057685108e-22,0.0003703703703703703,3,1.0
Rocio Roman Collado,0.0011115227862171174,0.0,2.20614057685108e-22,0.0003703703703703703,3,1.0
Jose Cansino Muñoz-Repiso,0.0011115227862171174,0.0,2.20614057685108e-22,0.0003703703703703703,3,1.0
Manuel Elgueta Dedes,0.0003705075954057058,0.0,2.4023089469392418e-30,0.0002916029452753407,1,0.0
Maria Cortazar Sanz,0.0007410151908114116,2.7465351772105695e-07,3.397377893771704e-30,0.0005279052205604295,2,0.0
Pablo Chiuminatto Muñoz,0.0007410151908114116,0.0,4.007299644886183e-18,0.00026344602326930627,2,1.0
Miguel Nussbaum Voehl,0.0007410151908114116,0.0,4.007299644886183e-18,0.00026344602326930627,2,1.0
Mario Garces Duran,0.0011115227862171174,3.844593539021722e-05,1.6575831514686352e-15,0.0003887286298054975,3,0.6666666666666666
Francisco Del Campo Cerda,0.0007410151908114116,0.0,1.300635434503686e-15,0.00021342992432018073,2,1.0
Rodrigo Bugueño Droguett,0.0007410151908114116,0.0,3.628361062518778e-17,0.00024287569175960363,2,1.0
Mauricio Morales Quiroga,0.0014820303816228233,0.0017314157757135431,4.684954458611363e-16,0.00046457255982186303,4,0.16666666666666666
Elias Atala Riffo,0.0007410151908114116,0.0,5.090490325915087e-05,0.00015250820758707216,2,1.0
Hernan Speisky Cosoy,0.002223045572434235,0.0020750737810229466,5.970434644741672e-05,0.0003778360743687148,6,0.5333333333333333
Jose Lozano Lozano,0.001852537977028529,0.0,4.81857372937337e-16,0.00041009463722397466,5,1.0
Salvador Chacon Moscoso,0.001852537977028529,0.0,4.81857372937337e-16,0.00041009463722397466,5,1.0
Joaquin Garcia-Huidobro Correa,0.002223045572434235,4.119802765815854e-06,2.184746125703685e-15,0.0005885111984798437,6,0.7333333333333333
Hugo Herrera Arellano,0.002223045572434235,4.119802765815854e-06,2.184746125703685e-15,0.0005885111984798437,6,0.7333333333333333
Juan Casar Leturia,0.0007410151908114116,0.0,0.00016247340873740135,0.00023931761904901633,2,1.0
Jose Reyes Vidal,0.0003705075954057058,0.0,0.00035021457452839237,0.00011927302113015216,1,0.0
Jorge Costadoat Carrasco,0.0007410151908114116,0.0,7.011947643147682e-27,0.0004112554111848887,2,1.0
Carlos Schickendantz ,0.0007410151908114116,0.0,7.011947643147682e-27,0.0004112554111848887,2,1.0
Paula Zapata Ramirez,0.0003705075954057058,0.0,2.3930271896238993e-07,0.00014453220004543907,1,0.0
Humberto Palza Cordero,0.0014820303816228233,0.000347162046399416,3.351296150447524e-06,0.0003664878355553411,4,0.5
Pamela Chavez Aguilar,0.0003705075954057058,0.0,3.1727376282999444e-21,0.00015399340272613437,1,0.0
Marie Herrmann Lunecke,0.0011115227862171174,0.000347162046399416,3.7598576665053625e-07,0.00032871889472685416,3,0.3333333333333333
Alvaro Gonzalez Reyes,0.0003705075954057058,0.0,2.688428241879369e-08,0.00014874465290650607,1,0.0
Claudia Darrigrandi Navarro,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Antonia Viu Bottini,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Andrea Bunger Timmermann,0.0011115227862171174,0.0,3.283650211685364e-07,0.00038481484582684284,3,1.0
Maria Mariotti Celis,0.0011115227862171174,0.0,3.283650211685364e-07,0.00038481484582684284,3,1.0
Franco Pedreschi Plasencia,0.0011115227862171174,0.0,3.283650211685364e-07,0.00038481484582684284,3,1.0
Nestor Maldonado Fuentes,0.0011115227862171174,0.0,2.2294422334960752e-21,0.000412067200807595,3,1.0
Sebastian Salinero Echeverria,0.001852537977028529,1.6479211063263417e-06,2.813115216149562e-21,0.0005788572362137047,5,0.4
Osvaldo Artaza Varela,0.0011115227862171174,0.0,2.2294422334960756e-21,0.000412067200807595,3,1.0
Raul Carnevali Rodriguez,0.0011115227862171174,0.0,2.2294422334960756e-21,0.000412067200807595,3,1.0
Andres Scherman Teitelboim,0.0007410151908114116,5.493070354421139e-07,6.096405848773825e-29,0.0004808315837512133,2,0.0
Claudia Mellado Ruiz,0.0007410151908114116,5.493070354421139e-07,6.096405848773825e-29,0.0004808315837512133,2,0.0
Maria Susperreguy Jorquera,0.0011115227862171174,6.866337943026424e-07,1.747861842811471e-18,0.0003400195794885111,3,0.6666666666666666
Maria Del Rio Hernandez,0.0014820303816228233,6.0286447139772005e-05,4.240369080982291e-18,0.0004178807515580393,4,0.3333333333333333
Carmen Gonzalez Henriquez,0.0011115227862171174,0.0,7.756425581203786e-14,0.0002738764488846791,3,1.0
Alain Tundidor Camba,0.001852537977028529,0.00011553757978799431,3.619505845257845e-13,0.0004575176416758105,5,0.8
Juan Navarrete Montalvo,0.0003705075954057058,0.0,2.4023089469392418e-30,0.00037028540851526896,1,0.0
Luisa Herrera Cisterna,0.0014820303816228233,0.0,5.6290825317710086e-05,0.00028216318956148873,4,1.0
Felipe Martinez Latrach,0.0014820303816228233,0.0,5.6290825317710086e-05,0.00028216318956148873,4,1.0
Rodrigo Assar Cuevas,0.002223045572434235,0.005287081178990793,5.754166978573443e-05,0.00040671103545729094,6,0.4666666666666667
Juan Jimenez De La Jara,0.0014820303816228233,0.0,5.6290825317710086e-05,0.0002821631895614888,4,1.0
Pablo Marquet Iturriaga,0.0007410151908114116,0.0,3.0287362470800774e-06,0.00018640239996310176,2,1.0
Sergio Jacobelli Gabrielli,0.0011115227862171174,0.0,0.008174707086116461,0.0001835598820761468,3,1.0
Gonzalo Mendez Olivieri,0.002593553167839941,0.0019300204487155193,0.008385258871523124,0.00037387043255211825,7,0.42857142857142855
Carolina Llanos Muñoz,0.0011115227862171174,0.0,0.008174707086116461,0.0001835598820761468,3,1.0
Maria Zuñiga Lopez,0.002223045572434235,0.0025443751003870335,1.3060342835501945e-05,0.0005058010261215627,6,0.6
Claudio Olea Azar,0.0029640607632456465,0.0029008524785958316,1.3692606708828161e-05,0.0007619002006130064,8,0.39285714285714285
Maria Krause Muñoz,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Luis Rojas Aguirre,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Jaime Alcalde Silva,0.0011115227862171174,3.2958422126526834e-06,3.6278231838992516e-25,0.0004977376836842831,3,0.3333333333333333
Juan Castro Salazar,0.0014820303816228233,1.0972129492909525e-05,0.012955126675225576,0.0002853956488245346,4,0.8333333333333334
Mauricio Ibacache Figueroa,0.0014820303816228233,0.0,0.04849911979056284,0.00015685319436138187,4,1.0
Fidel Allende Sanzana,0.008521674694331233,0.003329145320117718,0.22416715505969642,0.0010502088893263358,23,0.39920948616600793
Nicolas Quezada Sanhueza,0.008151167098925528,0.012378311906940345,0.17800606233467833,0.0007082491687312465,22,0.2857142857142857
Marcela Cornejo Cancino,0.0014820303816228233,0.0013853523433850112,6.402182964463506e-08,0.0003724812723780539,4,0.5
Christian Berger Silva,0.001852537977028529,0.0017303171616426588,8.804282725492724e-07,0.0003503012107586648,5,0.6
Alejandro Vera Aguilera,0.0003705075954057058,0.0,2.4023089469392418e-30,0.0002916029452753407,1,0.0
Maria Gronemeyer Forni,0.0007410151908114116,0.0,7.965364685902581e-17,0.00030618791344930223,2,1.0
Cecilia Assael Budnik,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Marco Villalta Paucar,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Ricardo Crespo Vergara,0.0011115227862171174,0.0,2.7473009046941057e-09,0.0002751150754153728,3,1.0
Ricardo Hurtubia Gonzalez,0.002593553167839941,0.016619837606887216,3.2891533651680357e-08,0.0006175054234164931,7,0.2857142857142857
Stefan Steiniger ,0.0011115227862171174,0.0,2.7473009046941053e-09,0.0003491961532071298,3,1.0
Katia Gysling Caselli,0.0003705075954057058,0.0,0.001668238302929042,0.00014052470047834525,1,0.0
Olga Grau Duhart,0.0014820303816228233,0.0,8.546123213239108e-17,0.0003845506217642202,4,1.0
Jaime Lisboa Lineros,0.0007410151908114116,0.0,9.651455835102787e-06,0.0002541108101448213,2,1.0
Stella Ordoñez Henriquez,0.0007410151908114116,0.0,9.651455835102787e-06,0.0002541108101448213,2,1.0
Maria Otero Acuña,0.0007410151908114116,0.003446901647399265,3.548458069745764e-05,0.0002311353393353326,2,0.0
Claudio Perez Leighton,0.0011115227862171174,0.0037885706234442595,0.0004940114626168029,0.0002552986222387653,3,0.3333333333333333
Alejandro Fielbaum Schnitzler,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Carlos Ossandon Buljevic,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Catalina Valdes Echenique,0.001852537977028529,0.0,2.4170795807080804e-14,0.00029981995402687063,5,1.0
Amari Peliowski Dobbs,0.001852537977028529,0.0,2.4170795807080804e-14,0.00029981995402687063,5,1.0
Rodrigo Booth Pinochet,0.002593553167839941,8.129744124543286e-05,2.6333733924218168e-14,0.00042501420969219854,7,0.5238095238095238
Maria Pellegrini Ripamonti,0.0014820303816228233,8.239605531631709e-07,8.917301614548907e-21,0.0005071331634403401,4,0.6666666666666666
Sebastian Valenzuela Leighton,0.0011115227862171174,1.3732675886052849e-06,5.7193465942151625e-21,0.0003624696127001797,3,0.3333333333333333
Maria Puente Vergara,0.0014820303816228233,8.239605531631709e-07,8.917301614548907e-21,0.0005071331634403401,4,0.6666666666666666
Francisco Barrera Martinez,0.003705075954057058,0.0053417890299305255,0.03450753459172057,0.0006570981489480366,10,0.4666666666666667
Carlos Hernandez Ulloa,0.0007410151908114116,0.0,1.7155303953789014e-09,0.0003566111382465024,2,1.0
Mauricio Arias Carmona,0.0007410151908114116,0.0,1.9274230038885104e-09,0.00023025563981340203,2,1.0
Pablo Camus Gayan,0.0011115227862171174,0.000347162046399416,1.936673791603578e-09,0.000359991638369412,3,0.3333333333333333
Nuria Pedrals Gibbons,0.0014820303816228233,0.0,0.005243861986979341,0.0002831400791216139,4,1.0
Andrea Leiva Mendoza,0.003334568358651352,0.00010724201040913959,0.04563043616982732,0.0005615827362151618,9,0.5833333333333334
Rodrigo Contreras Ramos,0.0007410151908114116,0.0,7.011947643147682e-27,0.0004112554111848887,2,1.0
Sonia Duffau Erazo,0.0007410151908114116,0.0,7.011947643147682e-27,0.00028860028874133333,2,1.0
Manuela Zoccali ,0.0007410151908114116,0.0,7.011947643147682e-27,0.0004112554111848887,2,1.0
Pablo Moisset De Espanes Goytia,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Rodrigo Ramos Jiliberto,0.0003705075954057058,0.0,3.2103570656197263e-33,0.00037037037037037035,1,0.0
Ignacio Vargas Cucurella,0.002593553167839941,0.000600606771244383,0.0003146223295459171,0.0006446064682294696,7,0.6190476190476191
Abraham Paulsen Bilbao,0.0007410151908114116,0.0,3.540385706727767e-09,0.0002007792545009836,2,1.0
Marcos Sepulveda Fernandez,0.0014820303816228233,0.0003466127393639739,0.0003295147834164119,0.0004350526104366012,4,0.6666666666666666
Daniel Capurro Nario,0.002223045572434235,0.0020769299010066325,0.004180474847960175,0.0004947187121307294,6,0.2
Valeria Herskovic Maida,0.0014820303816228233,0.0003466127393639739,0.00032951478341641186,0.0004350526104366012,4,0.6666666666666666
Jaime Estenssoro Saavedra,0.0011115227862171174,1.0986140708842278e-06,6.782010813496574e-24,0.0005280043059741493,3,0.3333333333333333
Eduardo Deves Valdes,0.0007410151908114116,0.0,6.070993346380799e-24,0.00028252033648619326,2,1.0
Jaime Gutierrez Perez,0.002223045572434235,0.0,0.042145719744143634,0.0003872149938435965,6,1.0
Maria Mujica Holley,0.0014820303816228233,1.3732675886052849e-06,8.163252575084528e-21,0.0005125649180861417,4,0.5
Ingrid Bachmann Caceres,0.0003705075954057058,0.0,2.3929147889276333e-21,0.00022988382009117027,1,0.0
Oscar Cerda Arancibia,0.001852537977028529,0.008192190936505566,0.00011342378152857371,0.00031947033121909894,5,0.3
Hector Toledo Araya,0.0007410151908114116,0.006041308951354033,8.152487960800227e-06,0.00015238921883267703,2,0.0
